Este es un archivo con información de ventas de la marketplace tienda a nivel internacional,,,,,,,,,,,,,,,,,,Columna1,Columna2
Id. de la fila,Id. del pedido,Fecha del pedido,Fecha de envío,Método de envío,Id. del cliente,Nombre del cliente,Teléfono,Género,Segmento,Ciudad,Provincia/Estado/Departamento,País/Región,Región,Id. del producto,Cantidad,Descuento,Ganancia,,
4127,MX-2020-137729,04/05/2020,08/05/20,estándar,RM-20380,,,,Cliente,Caracas,Distrito Capital,Venezuela,Sur,MAT-PA-10000749,5,0.40,-0.20,,
4128,MX-2020-137729,04/05/2020,08/05/20,estándar,RM-20380,,,,Cliente,Caracas,Distrito Capital,Venezuela,Sur,MAT-PA-10003897,5,0.40,-595.80,,
4129,MX-2020-137729,04/05/2020,08/05/20,estándar,RM-20380,,,,Cliente,Caracas,Distrito Capital,Venezuela,Sur,MAT-PA-10000047,3,0.40,-8.64,,
4130,MX-2020-137729,04/05/2020,08/05/20,estándar,RM-20380,,,,Cliente,Caracas,Distrito Capital,Venezuela,Sur,MAT-CA-10002468,14,0.40,-134.40,,
4131,MX-2020-137729,04/05/2020,08/05/20,estándar,RM-20380,,,,Cliente,Caracas,Distrito Capital,Venezuela,Sur,TEC-AC-10001628,2,0.40,273.20,,
4866,US-2018-161200,12/03/2018,14/03/18,urgente,LO-17455,,,,Cliente,Caracas,Distrito Capital,Venezuela,Sur,MAT-SU-10004352,3,0.40,-140.04,,
6027,US-2018-158001,01/09/2018,06/09/18,estándar,LA-17905,,,,Empresa,Caracas,Distrito Capital,Venezuela,Sur,MAT-AL-10001001,9,0.40,-288.00,,
6028,US-2018-158001,01/09/2018,06/09/18,estándar,LA-17905,,,,Empresa,Caracas,Distrito Capital,Venezuela,Sur,MAT-PA-10000577,6,0.40,12.72,,
6029,US-2018-158001,01/09/2018,06/09/18,estándar,LA-17905,,,,Empresa,Caracas,Distrito Capital,Venezuela,Sur,MOB-ME-10002088,8,0.70,-8193.76,,
6473,US-2019-144267,07/02/2019,09/02/19,urgente,GI-15370,,,,Cliente,Caracas,Distrito Capital,Venezuela,Sur,MAT-PA-10004543,3,0.40,-296.16,,
6474,US-2019-144267,07/02/2019,09/02/19,urgente,GI-15370,,,,Cliente,Caracas,Distrito Capital,Venezuela,Sur,MAT-EL-10002030,7,0.40,-37.52,,
6475,US-2019-144267,07/02/2019,09/02/19,urgente,GI-15370,,,,Cliente,Caracas,Distrito Capital,Venezuela,Sur,TEC-TE-10004100,2,0.40,-184.80,,
7398,US-2018-122399,09/12/2018,13/12/18,estándar,CF-12280,,,,Cliente,Caracas,Distrito Capital,Venezuela,Sur,TEC-CO-10002334,1,0.40,-90.20,,
7399,US-2018-122399,09/12/2018,13/12/18,estándar,CF-12280,,,,Cliente,Caracas,Distrito Capital,Venezuela,Sur,MAT-GR-10002048,2,0.40,-89.04,,
7557,US-2021-165001,22/11/2021FechaPedido,28/11/21,estándar,RF-20395,,,,Cliente,Caracas,Distrito Capital,Venezuela,Sur,TEC-CO-10003950,3,0.40,-439.88,,
7558,US-2021-165001,22/11/2021FechaPedido,28/11/21,estándar,RF-20395,,,,Cliente,Caracas,Distrito Capital,Venezuela,Sur,MOB-LI-10002546,4,0.40,-1255.04,,
7587,US-2021-125913,31/05/2021FechaPedido,02/06/21,urgente,RF-20395,,,,Cliente,Caracas,Distrito Capital,Venezuela,Sur,MAT-SO-10000032,3,0.40,-62.40,,
7588,US-2021-125913,31/05/2021FechaPedido,02/06/21,urgente,RF-20395,,,,Cliente,Caracas,Distrito Capital,Venezuela,Sur,MOB-LI-10002777,1,0.40,-826.84,,
7589,US-2021-125913,31/05/2021FechaPedido,02/06/21,urgente,RF-20395,,,,Cliente,Caracas,Distrito Capital,Venezuela,Sur,MAT-SO-10002878,3,0.40,-2.40,,
8419,US-2018-154767,02/10/2018,06/10/18,estándar,EM-13750,,,,Empresa,Caracas,Distrito Capital,Venezuela,Sur,MAT-SO-10000258,7,0.40,-340.48,,
8672,US-2020-122154,15/06/2020,22/06/20,estándar,AA-11470,,,,Empresa,Caracas,Distrito Capital,Venezuela,Sur,MAT-AL-10004891,9,0.40,-288.00,,
9301,US-2020-106453,15/02/2020,21/02/20,estándar,TR-21280,,,,Cliente,Caracas,Distrito Capital,Venezuela,Sur,TEC-CO-10003661,4,0.40,-2050.68,,
9302,US-2020-106453,15/02/2020,21/02/20,estándar,TR-21280,,,,Cliente,Caracas,Distrito Capital,Venezuela,Sur,MAT-AR-10003920,8,0.40,62.72,,
454,MX-2018-157084,22/10/2018,25/10/18,urgente,IG-16495,,,,Empresa,Ciudad de México,Distrito Federal,México,Norte,MAT-CA-10002107,3,0.00,13.80,,
455,MX-2018-157084,22/10/2018,25/10/18,urgente,IG-16495,,,,Empresa,Ciudad de México,Distrito Federal,México,Norte,MAT-SO-10001213,4,0.00,45.60,,
632,US-2019-111689,08/04/2019,14/04/19,estándar,AR-10420,,,,Empresa,Ciudad de México,Distrito Federal,México,Norte,MOB-MO-10002226,3,0.40,-227.04,,
633,US-2019-111689,08/04/2019,14/04/19,estándar,AR-10420,,,,Empresa,Ciudad de México,Distrito Federal,México,Norte,MAT-AL-10004728,1,0.00,378.80,,
1080,MX-2019-161214,09/12/2019,13/12/19,estándar,LO-17455,,,,Cliente,Ciudad de México,Distrito Federal,México,Norte,MAT-CA-10000365,6,0.00,0.00,,
2921,MX-2019-105522,20/12/2019,22/12/19,urgente,FT-14635,,,,Empresa,Ciudad de México,Distrito Federal,México,Norte,MAT-CA-10002175,3,0.00,139.20,,
4570,MX-2021-123512,15/05/2021FechaPedido,19/05/21,estándar,AM-10075,,,,Empresa,Ciudad de México,Distrito Federal,México,Norte,MAT-EL-10000632,6,0.00,8614.80,,
5085,MX-2021-122686,11/12/2021FechaPedido,13/12/21,Rápido,BC-12190,,,,Cliente,Ciudad de México,Distrito Federal,México,Norte,TEC-CO-10004072,3,0.00,477.90,,
5455,MX-2019-136315,27/11/2019,01/12/19,estándar,AA-10555,,,,Empresa,Ciudad de México,Distrito Federal,México,Norte,MAT-GR-10002518,3,0.00,146.40,,
5456,MX-2019-136315,27/11/2019,01/12/19,estándar,AA-10555,,,,Empresa,Ciudad de México,Distrito Federal,México,Norte,MAT-SU-10000604,5,0.00,574.00,,
5457,MX-2019-136315,27/11/2019,01/12/19,estándar,AA-10555,,,,Empresa,Ciudad de México,Distrito Federal,México,Norte,MAT-AR-10001551,3,0.00,272.40,,
5458,MX-2019-136315,27/11/2019,01/12/19,estándar,AA-10555,,,,Empresa,Ciudad de México,Distrito Federal,México,Norte,MAT-AL-10004131,3,0.00,1990.20,,
5459,MX-2019-136315,27/11/2019,01/12/19,estándar,AA-10555,,,,Empresa,Ciudad de México,Distrito Federal,México,Norte,TEC-AC-10002560,3,0.00,166.20,,
6558,MX-2021-133179,02/09/2021FechaPedido,06/09/21,Rápido,IS-16240,,,,Empresa,Ciudad de México,Distrito Federal,México,Norte,MOB-SI-10004976,2,0.20,150.08,,
7646,MX-2021-110898,14/02/2021FechaPedido,15/02/21,urgente,CF-12280,,,,Cliente,Ciudad de México,Distrito Federal,México,Norte,MAT-CA-10002556,3,0.00,493.80,,
7647,MX-2021-110898,14/02/2021FechaPedido,15/02/21,urgente,CF-12280,,,,Cliente,Ciudad de México,Distrito Federal,México,Norte,TEC-TE-10000728,2,0.00,238.00,,
8960,US-2019-109624,15/09/2019,18/09/19,urgente,CM-12625,,,,Pequeña empresa,Ciudad de México,Distrito Federal,México,Norte,MOB-ME-10003239,2,0.20,-336.80,,
9429,US-2018-156440,28/07/2018,30/07/18,urgente,CO-12670,,,,Cliente,Ciudad de México,Distrito Federal,México,Norte,MOB-MO-10004469,1,0.40,-93.00,,
9431,MX-2021-107279,27/08/2021FechaPedido,01/09/21,estándar,HO-15565,,,,Cliente,Ciudad de México,Distrito Federal,México,Norte,TEC-AC-10002442,2,0.00,309.60,,
9432,MX-2021-107279,27/08/2021FechaPedido,01/09/21,estándar,HO-15565,,,,Cliente,Ciudad de México,Distrito Federal,México,Norte,TEC-CO-10000786,3,0.00,314.57,,
9433,MX-2021-107279,27/08/2021FechaPedido,01/09/21,estándar,HO-15565,,,,Cliente,Ciudad de México,Distrito Federal,México,Norte,MAT-CA-10001634,7,0.00,42.00,,
9434,MX-2021-107279,27/08/2021FechaPedido,01/09/21,estándar,HO-15565,,,,Cliente,Ciudad de México,Distrito Federal,México,Norte,TEC-TE-10004681,4,0.00,992.80,,
9466,MX-2018-169467,12/10/2018,19/10/18,estándar,AJ-10840,,,,Cliente,Ciudad de México,Distrito Federal,México,Norte,TEC-AC-10000155,5,0.00,995.00,,
9467,MX-2018-169467,12/10/2018,19/10/18,estándar,AJ-10840,,,,Cliente,Ciudad de México,Distrito Federal,México,Norte,MOB-MO-10003720,2,0.40,-37.20,,
9468,MX-2018-169467,12/10/2018,19/10/18,estándar,AJ-10840,,,,Cliente,Ciudad de México,Distrito Federal,México,Norte,MAT-CA-10002107,7,0.00,32.20,,
1,MX-2021-143658,02/10/2021FechaPedido,06/10/21,estándar,RC-20575,,,,Cliente,Ciudad de México,Distrito Federal,México,Norte,MAT-ET-10000866,3,0.00,45.60,,
35,MX-2021-100727,15/05/2021FechaPedido,18/05/21,urgente,DC-13525,,,,Empresa,Ciudad de México,Distrito Federal,México,Norte,MAT-SU-10002838,14,0.00,1290.80,,
36,MX-2021-100727,15/05/2021FechaPedido,18/05/21,urgente,DC-13525,,,,Empresa,Ciudad de México,Distrito Federal,México,Norte,MAT-SU-10000526,7,0.00,537.60,,
37,MX-2021-100727,15/05/2021FechaPedido,18/05/21,urgente,DC-13525,,,,Empresa,Ciudad de México,Distrito Federal,México,Norte,MAT-SU-10001433,4,0.00,317.60,,
84,MX-2020-119970,26/06/2020,02/07/20,estándar,MM-18220,,,,Cliente,Ciudad de México,Distrito Federal,México,Norte,MAT-AL-10000618,2,0.00,52.40,,
85,MX-2020-119970,26/06/2020,02/07/20,estándar,MM-18220,,,,Cliente,Ciudad de México,Distrito Federal,México,Norte,MAT-SU-10004335,5,0.00,360.00,,
106,MX-2019-141915,11/10/2019,17/10/19,estándar,KA-17350,,,,Cliente,Ciudad de México,Distrito Federal,México,Norte,MOB-SI-10002977,9,0.20,66.24,,
131,MX-2021-135265,25/12/2021FechaPedido,31/12/21,estándar,CC-12880,,,,Empresa,Ciudad de México,Distrito Federal,México,Norte,MAT-PA-10003691,3,0.00,222.60,,
251,MX-2019-129623,25/05/2019,29/05/19,estándar,NM-19090,,,,Cliente,Ciudad de México,Distrito Federal,México,Norte,MOB-MO-10001585,3,0.40,84.48,,
259,MX-2018-127089,22/06/2018,24/06/18,Rápido,PV-20035,,,,Pequeña empresa,Ciudad de México,Distrito Federal,México,Norte,MOB-LI-10002136,4,0.20,131.52,,
260,MX-2018-127089,22/06/2018,24/06/18,Rápido,PV-20035,,,,Pequeña empresa,Ciudad de México,Distrito Federal,México,Norte,TEC-AC-10002869,2,0.00,142.80,,
261,MX-2018-127089,22/06/2018,24/06/18,Rápido,PV-20035,,,,Pequeña empresa,Ciudad de México,Distrito Federal,México,Norte,TEC-AC-10002557,2,0.00,376.00,,
303,MX-2021-160402,16/10/2021FechaPedido,21/10/21,estándar,TR-21280,,,,Cliente,Ciudad de México,Distrito Federal,México,Norte,MAT-PA-10003496,3,0.00,353.40,,
304,MX-2021-160402,16/10/2021FechaPedido,21/10/21,estándar,TR-21280,,,,Cliente,Ciudad de México,Distrito Federal,México,Norte,MAT-AL-10001912,3,0.00,185.40,,
334,MX-2021-112347,16/07/2021FechaPedido,20/07/21,estándar,SB-20830,,,,Cliente,Ciudad de México,Distrito Federal,México,Norte,TEC-CO-10001375,3,0.00,993.59,,
342,MX-2018-165232,25/12/2018,30/12/18,estándar,DS-13255,,,,Pequeña empresa,Ciudad de México,Distrito Federal,México,Norte,MAT-CA-10002327,2,0.00,24.00,,
452,MX-2021-136973,17/09/2021FechaPedido,21/09/21,Rápido,FP-14545,,,,Empresa,Ciudad de México,Distrito Federal,México,Norte,MOB-LI-10000393,6,0.20,925.44,,
453,MX-2021-136973,17/09/2021FechaPedido,21/09/21,Rápido,FP-14545,,,,Empresa,Ciudad de México,Distrito Federal,México,Norte,TEC-CO-10002728,4,0.00,1785.43,,
490,MX-2020-160997,06/11/2020,12/11/20,estándar,OP-19690,,,,Cliente,Ciudad de México,Distrito Federal,México,Norte,MAT-GR-10000952,2,0.00,56.80,,
491,MX-2020-160997,06/11/2020,12/11/20,estándar,OP-19690,,,,Cliente,Ciudad de México,Distrito Federal,México,Norte,MAT-SO-10002014,5,0.00,133.00,,
492,MX-2020-160997,06/11/2020,12/11/20,estándar,OP-19690,,,,Cliente,Ciudad de México,Distrito Federal,México,Norte,MAT-ET-10004182,2,0.00,37.20,,
552,MX-2019-139514,21FechaPedido/08/2019,28/08/19,estándar,FB-14590,,,,Empresa,Ciudad de México,Distrito Federal,México,Norte,TEC-CO-10004044,9,0.00,5426.39,,
747,MX-2018-115826,23/08/2018,27/08/18,estándar,CC-13045,,,,Empresa,Ciudad de México,Distrito Federal,México,Norte,TEC-AC-10000782,3,0.00,921.60,,
748,MX-2018-115826,23/08/2018,27/08/18,estándar,CC-13045,,,,Empresa,Ciudad de México,Distrito Federal,México,Norte,MAT-CA-10004689,1,0.00,46.80,,
749,MX-2018-115826,23/08/2018,27/08/18,estándar,CC-13045,,,,Empresa,Ciudad de México,Distrito Federal,México,Norte,TEC-CO-10002663,7,0.00,1509.24,,
752,MX-2018-122434,16/06/2018,22/06/18,estándar,IC-16540,,,,Cliente,Ciudad de México,Distrito Federal,México,Norte,MAT-ET-10003408,7,0.00,110.60,,
753,MX-2018-122434,16/06/2018,22/06/18,estándar,IC-16540,,,,Cliente,Ciudad de México,Distrito Federal,México,Norte,MAT-SU-10003372,5,0.00,176.00,,
755,MX-2020-109631,26/06/2020,02/07/20,estándar,LS-17560,,,,Pequeña empresa,Ciudad de México,Distrito Federal,México,Norte,MAT-AR-10003326,2,0.00,71.60,,
773,MX-2019-124443,31/03/2019,06/04/19,estándar,NJ-19420,,,,Empresa,Ciudad de México,Distrito Federal,México,Norte,TEC-CO-10004502,3,0.00,1443.76,,
774,MX-2019-124443,31/03/2019,06/04/19,estándar,NJ-19420,,,,Empresa,Ciudad de México,Distrito Federal,México,Norte,MAT-SU-10004634,6,0.00,297.60,,
782,MX-2020-127628,12/10/2020,15/10/20,urgente,AB-11185,,,,Empresa,Ciudad de México,Distrito Federal,México,Norte,TEC-MÁ-10003503,3,0.00,546.60,,
841,MX-2020-112620,02/09/2020,06/09/20,estándar,DR-13615,,,,Cliente,Ciudad de México,Distrito Federal,México,Norte,MAT-AR-10000148,6,0.00,40.80,,
939,MX-2019-123309,13/01/2019,20/01/19,estándar,LS-17695,,,,Cliente,Ciudad de México,Distrito Federal,México,Norte,MAT-ET-10003795,4,0.00,20.80,,
940,MX-2019-123309,13/01/2019,20/01/19,estándar,LS-17695,,,,Cliente,Ciudad de México,Distrito Federal,México,Norte,MAT-SU-10004633,6,0.00,0.00,,
941,MX-2019-123309,13/01/2019,20/01/19,estándar,LS-17695,,,,Cliente,Ciudad de México,Distrito Federal,México,Norte,MAT-EL-10001384,5,0.00,303.00,,
1040,MX-2019-100979,04/11/2019,08/11/19,estándar,EC-14410,,,,Pequeña empresa,Ciudad de México,Distrito Federal,México,Norte,MOB-LI-10000610,5,0.20,923.80,,
1043,MX-2020-166877,18/10/2020,21/10/20,urgente,EN-14020,,,,Cliente,Ciudad de México,Distrito Federal,México,Norte,MAT-PA-10001122,2,0.00,33.20,,
1119,MX-2018-107629,27/07/2018,29/07/18,Rápido,LL-17845,,,,Cliente,Ciudad de México,Distrito Federal,México,Norte,TEC-AC-10003489,2,0.00,102.40,,
1227,MX-2018-153024,30/11/2018,05/12/18,estándar,IB-16180,,,,Cliente,Ciudad de México,Distrito Federal,México,Norte,MOB-SI-10004824,1,0.20,396.08,,
1228,MX-2018-153024,30/11/2018,05/12/18,estándar,IB-16180,,,,Cliente,Ciudad de México,Distrito Federal,México,Norte,MAT-SU-10004804,5,0.00,351.00,,
1229,MX-2018-153024,30/11/2018,05/12/18,estándar,IB-16180,,,,Cliente,Ciudad de México,Distrito Federal,México,Norte,MAT-AL-10001237,3,0.00,622.80,,
1233,MX-2021-153661,29/10/2021FechaPedido,04/11/21,estándar,CV-12700,,,,Pequeña empresa,Ciudad de México,Distrito Federal,México,Norte,MAT-CA-10000941,2,0.00,12.40,,
1234,MX-2021-153661,29/10/2021FechaPedido,04/11/21,estándar,CV-12700,,,,Pequeña empresa,Ciudad de México,Distrito Federal,México,Norte,MAT-GR-10001064,2,0.00,79.20,,
1432,MX-2021-166954,10/11/2021FechaPedido,17/11/21,estándar,BA-12100,,,,Pequeña empresa,Ciudad de México,Distrito Federal,México,Norte,MAT-SO-10001526,2,0.00,53.20,,
1434,MX-2018-166576,10/07/2018,15/07/18,estándar,CE-13150,,,,Empresa,Ciudad de México,Distrito Federal,México,Norte,MAT-SU-10004804,5,0.00,351.00,,
1620,MX-2020-168137,07/11/2020,09/11/20,urgente,AC-10105,,,,Cliente,Ciudad de México,Distrito Federal,México,Norte,MAT-EL-10004680,3,0.00,274.80,,
1621,MX-2020-168137,07/11/2020,09/11/20,urgente,AC-10105,,,,Cliente,Ciudad de México,Distrito Federal,México,Norte,MAT-CA-10002699,7,0.00,57.40,,
1638,MX-2021-132696,23/09/2021FechaPedido,30/09/21,estándar,FM-14785,,,,Pequeña empresa,Ciudad de México,Distrito Federal,México,Norte,MAT-SO-10002231,1,0.00,69.80,,
1695,MX-2019-120796,04/02/2019,09/02/19,estándar,DS-13705,,,,Empresa,Ciudad de México,Distrito Federal,México,Norte,MAT-SO-10003497,3,0.00,120.00,,
1696,MX-2019-120796,04/02/2019,09/02/19,estándar,DS-13705,,,,Empresa,Ciudad de México,Distrito Federal,México,Norte,MOB-SI-10000533,3,0.20,-92.04,,
1699,US-2021-125626,05/03/2021FechaPedido,10/03/21,Rápido,CS-13075,,,,Empresa,Ciudad de México,Distrito Federal,México,Norte,MOB-LI-10000374,4,0.20,-488.48,,
1717,US-2021-109526,10/05/2021FechaPedido,14/05/21,estándar,AB-10135,,,,Pequeña empresa,Ciudad de México,Distrito Federal,México,Norte,MOB-MO-10002101,3,0.40,-673.08,,
1736,US-2021-139500,17/11/2021FechaPedido,19/11/21,Rápido,HH-15850,,,,Cliente,Ciudad de México,Distrito Federal,México,Norte,MOB-SI-10000419,3,0.20,-537.96,,
1806,MX-2019-122609,22/12/2019,27/12/19,estándar,DC-13390,,,,Pequeña empresa,Ciudad de México,Distrito Federal,México,Norte,MAT-GR-10001828,4,0.00,96.00,,
1849,MX-2018-156153,08/11/2018,13/11/18,estándar,LB-17380,,,,Empresa,Ciudad de México,Distrito Federal,México,Norte,MAT-PA-10001943,5,0.00,28.00,,
2113,MX-2020-137155,15/10/2020,21/10/20,estándar,AN-10870,,,,Cliente,Ciudad de México,Distrito Federal,México,Norte,MAT-SO-10004468,5,0.00,299.00,,
2114,MX-2020-137155,15/10/2020,21/10/20,estándar,AN-10870,,,,Cliente,Ciudad de México,Distrito Federal,México,Norte,MAT-GR-10003951,3,0.00,74.40,,
2115,MX-2020-137155,15/10/2020,21/10/20,estándar,AN-10870,,,,Cliente,Ciudad de México,Distrito Federal,México,Norte,MAT-SO-10000258,1,0.00,1.20,,
2328,MX-2018-106264,04/12/2018,07/12/18,urgente,NM-19315,,,,Cliente,Ciudad de México,Distrito Federal,México,Norte,MAT-CA-10004788,3,0.00,46.20,,
2329,MX-2018-106264,04/12/2018,07/12/18,urgente,NM-19315,,,,Cliente,Ciudad de México,Distrito Federal,México,Norte,MAT-SO-10002576,3,0.00,275.40,,
2362,MX-2018-117107,16/10/2018,20/10/18,estándar,GZ-15115,,,,Cliente,Ciudad de México,Distrito Federal,México,Norte,MOB-SI-10000027,3,0.20,463.68,,
2363,MX-2018-117107,16/10/2018,20/10/18,estándar,GZ-15115,,,,Cliente,Ciudad de México,Distrito Federal,México,Norte,MAT-EL-10000927,2,0.00,1617.20,,
2364,MX-2018-117107,16/10/2018,20/10/18,estándar,GZ-15115,,,,Cliente,Ciudad de México,Distrito Federal,México,Norte,MAT-AL-10001369,1,0.00,29.00,,
2365,MX-2018-117107,16/10/2018,20/10/18,estándar,GZ-15115,,,,Cliente,Ciudad de México,Distrito Federal,México,Norte,TEC-CO-10001522,6,0.00,2121.75,,
2377,MX-2019-111178,05/05/2019,10/05/19,estándar,ÁP-10900,,,,Cliente,Ciudad de México,Distrito Federal,México,Norte,MAT-EL-10000681,2,0.00,720.40,,
2378,MX-2019-111178,05/05/2019,10/05/19,estándar,ÁP-10900,,,,Cliente,Ciudad de México,Distrito Federal,México,Norte,MAT-EL-10000681,9,0.00,3241.80,,
2440,MX-2020-145821,02/07/2020,08/07/20,estándar,AO-10405,,,,Empresa,Ciudad de México,Distrito Federal,México,Norte,MAT-GR-10004309,7,0.00,159.60,,
2441,MX-2020-145821,02/07/2020,08/07/20,estándar,AO-10405,,,,Empresa,Ciudad de México,Distrito Federal,México,Norte,MAT-SU-10001639,2,0.00,186.40,,
2442,MX-2020-145821,02/07/2020,08/07/20,estándar,AO-10405,,,,Empresa,Ciudad de México,Distrito Federal,México,Norte,TEC-CO-10003901,8,0.00,1058.59,,
2495,MX-2019-130351,21FechaPedido/12/2019,25/12/19,estándar,ÉC-14365,,,,Empresa,Ciudad de México,Distrito Federal,México,Norte,MAT-ET-10003044,3,0.00,74.40,,
2496,MX-2019-130351,21FechaPedido/12/2019,25/12/19,estándar,ÉC-14365,,,,Empresa,Ciudad de México,Distrito Federal,México,Norte,TEC-TE-10002554,8,0.00,6252.80,,
2527,MX-2019-169047,26/07/2019,30/07/19,estándar,AL-11035,,,,Cliente,Ciudad de México,Distrito Federal,México,Norte,MAT-CA-10004778,4,0.00,367.20,,
2528,MX-2019-169047,26/07/2019,30/07/19,estándar,AL-11035,,,,Cliente,Ciudad de México,Distrito Federal,México,Norte,MAT-SU-10004209,2,0.00,39.60,,
2529,MX-2019-169047,26/07/2019,30/07/19,estándar,AL-11035,,,,Cliente,Ciudad de México,Distrito Federal,México,Norte,MAT-CA-10001605,3,0.00,3.00,,
2570,MX-2020-159401,10/07/2020,12/07/20,Rápido,CB-12445,,,,Cliente,Ciudad de México,Distrito Federal,México,Norte,MAT-SO-10003264,5,0.00,314.00,,
2603,US-2020-131212,03/12/2020,10/12/20,estándar,RM-20380,,,,Cliente,Ciudad de México,Distrito Federal,México,Norte,MOB-MO-10003276,1,0.40,-28.36,,
2604,US-2020-131212,03/12/2020,10/12/20,estándar,RM-20380,,,,Cliente,Ciudad de México,Distrito Federal,México,Norte,MOB-MO-10000131,3,0.40,-36.36,,
2730,MX-2018-137946,02/06/2018,04/06/18,urgente,CT-12535,,,,Empresa,Ciudad de México,Distrito Federal,México,Norte,TEC-AC-10003196,2,0.00,223.20,,
2802,US-2018-112193,27/09/2018,02/10/18,estándar,MG-18355,,,,Empresa,Ciudad de México,Distrito Federal,México,Norte,MOB-MO-10004358,3,0.40,-44.28,,
2870,MX-2021-135818,09/05/2021FechaPedido,10/05/21,urgente,IL-16600,,,,Empresa,Ciudad de México,Distrito Federal,México,Norte,MAT-SU-10004739,1,0.00,62.60,,
2871,MX-2021-135818,09/05/2021FechaPedido,10/05/21,urgente,IL-16600,,,,Empresa,Ciudad de México,Distrito Federal,México,Norte,MAT-AR-10002200,2,0.00,58.00,,
2908,MX-2020-167738,08/11/2020,12/11/20,Rápido,OP-19630,,,,Empresa,Ciudad de México,Distrito Federal,México,Norte,MAT-PA-10000211,5,0.00,305.00,,
2909,MX-2020-167738,08/11/2020,12/11/20,Rápido,OP-19630,,,,Empresa,Ciudad de México,Distrito Federal,México,Norte,MOB-SI-10001965,2,0.20,57.04,,
2959,MX-2019-165470,28/03/2019,03/04/19,estándar,ER-14035,,,,Empresa,Ciudad de México,Distrito Federal,México,Norte,TEC-TE-10003979,6,0.00,272.40,,
2960,MX-2019-165470,28/03/2019,03/04/19,estándar,ER-14035,,,,Empresa,Ciudad de México,Distrito Federal,México,Norte,MOB-MO-10004315,7,0.40,-775.60,,
2961,MX-2019-165470,28/03/2019,03/04/19,estándar,ER-14035,,,,Empresa,Ciudad de México,Distrito Federal,México,Norte,MOB-MO-10004035,3,0.40,90.84,,
2962,MX-2019-165470,28/03/2019,03/04/19,estándar,ER-14035,,,,Empresa,Ciudad de México,Distrito Federal,México,Norte,MAT-CA-10000365,3,0.00,0.00,,
2982,MX-2021-139934,17/03/2021FechaPedido,21/03/21,estándar,PA-19900,,,,Cliente,Ciudad de México,Distrito Federal,México,Norte,TEC-TE-10004444,3,0.00,763.80,,
3034,MX-2018-114741,02/11/2018,06/11/18,estándar,HO-15805,,,,Empresa,Ciudad de México,Distrito Federal,México,Norte,MAT-PA-10001896,2,0.00,48.40,,
3035,MX-2018-114741,02/11/2018,06/11/18,estándar,HO-15805,,,,Empresa,Ciudad de México,Distrito Federal,México,Norte,MOB-LI-10002379,2,0.20,291.28,,
3049,MX-2019-149139,19/07/2019,22/07/19,urgente,LC-17800,,,,Pequeña empresa,Ciudad de México,Distrito Federal,México,Norte,MAT-SO-10003115,3,0.00,81.00,,
3057,MX-2021-146269,14/06/2021FechaPedido,17/06/21,urgente,CL-12775,,,,Cliente,Ciudad de México,Distrito Federal,México,Norte,MOB-SI-10004248,2,0.20,185.36,,
3058,MX-2021-146269,14/06/2021FechaPedido,17/06/21,urgente,CL-12775,,,,Cliente,Ciudad de México,Distrito Federal,México,Norte,MAT-SU-10004093,2,0.00,97.20,,
3080,MX-2021-139654,27/11/2021FechaPedido,29/11/21,urgente,SG-20815,,,,Empresa,Ciudad de México,Distrito Federal,México,Norte,TEC-CO-10002971,2,0.00,1514.06,,
3081,MX-2021-139654,27/11/2021FechaPedido,29/11/21,urgente,SG-20815,,,,Empresa,Ciudad de México,Distrito Federal,México,Norte,MAT-CA-10001866,2,0.00,153.20,,
3082,MX-2021-139654,27/11/2021FechaPedido,29/11/21,urgente,SG-20815,,,,Empresa,Ciudad de México,Distrito Federal,México,Norte,MAT-SU-10002747,5,0.00,359.00,,
3083,MX-2021-139654,27/11/2021FechaPedido,29/11/21,urgente,SG-20815,,,,Empresa,Ciudad de México,Distrito Federal,México,Norte,TEC-TE-10000541,8,0.00,800.00,,
3113,MX-2018-122735,19/10/2018,19/10/18,Mismo día,CM-12295,,,,Cliente,Ciudad de México,Distrito Federal,México,Norte,MAT-SU-10003481,1,0.00,79.00,,
3114,MX-2018-122735,19/10/2018,19/10/18,Mismo día,CM-12295,,,,Cliente,Ciudad de México,Distrito Federal,México,Norte,TEC-TE-10003025,3,0.00,481.80,,
3183,MX-2021-144953,16/01/2021FechaPedido,21/01/21,estándar,SG-20815,,,,Empresa,Ciudad de México,Distrito Federal,México,Norte,TEC-TE-10000005,2,0.00,972.00,,
3307,MX-2020-147298,30/07/2020,05/08/20,estándar,AA-10225,,,,Empresa,Ciudad de México,Distrito Federal,México,Norte,MAT-SU-10004266,6,0.00,436.80,,
3383,MX-2020-136735,05/12/2020,11/12/20,estándar,GF-15490,,,,Cliente,Ciudad de México,Distrito Federal,México,Norte,MAT-CA-10004891,5,0.00,67.00,,
3420,MX-2019-155698,07/06/2019,13/06/19,estándar,RP-20245,,,,Cliente,Ciudad de México,Distrito Federal,México,Norte,MAT-CA-10000979,5,0.00,39.00,,
3421,MX-2019-155698,07/06/2019,13/06/19,estándar,RP-20245,,,,Cliente,Ciudad de México,Distrito Federal,México,Norte,MOB-MO-10004819,4,0.40,12.48,,
